OBJECTID *,Shape *,Field1,index,DT_UTC_ts,mag,lat,lon,source,time_diff,duplicate,geometry
15808,Point,00:00.0,15811,00:28.5,0.7,55.9912,-120.6847,nrcan,22816.131,0,POINT (-120.6847 55.9912)
15809,Point,00:00.0,15812,28:05.4,0.8,55.9047,-120.2175,nrcan,8856.921,0,POINT (-120.2175 55.9047)
15810,Point,00:00.0,15813,55:17.1,0.7,56.0241,-120.7099,nrcan,5231.704,0,POINT (-120.7099 56.0241)
15811,Point,00:00.0,15814,35:25.5,2.2,55.9899,-120.6861,nrcan,9608.381,0,POINT (-120.6861 55.9899)
15812,Point,00:00.0,15815,44:15.0,0.4,55.9891,-120.6848,nrcan,529.499,0,POINT (-120.6848 55.9891)
15813,Point,00:00.0,15816,56:05.4,0.8,55.9915,-120.6861,nrcan,710.476,0,POINT (-120.6861 55.9915)
15814,Point,00:00.0,15817,41:24.8,0.9,55.9873,-120.6834,nrcan,6319.333,0,POINT (-120.6834 55.9873)
15815,Point,00:00.0,15818,46:55.8,1,55.9899,-120.6833,nrcan,331.07,0,POINT (-120.6833 55.9899)
15816,Point,00:00.0,15819,15:25.0,1.7,56.1381,-120.9253,nrcan,5309.173,0,POINT (-120.9253 56.1381)
15817,Point,00:00.0,15820,42:44.2,1.8,55.9089,-120.2201,nrcan,1639.139,0,POINT (-120.2201 55.9089)
15818,Point,00:00.0,15821,47:01.2,0.6,55.9119,-120.2214,nrcan,256.994,0,POINT (-120.2214 55.9119)
15819,Point,00:00.0,15822,42:04.3,0.9,56.1395,-120.9055,nrcan,3303.156,0,POINT (-120.9055 56.1395)
15820,Point,00:00.0,15823,38:28.2,1,55.909,-120.221,nrcan,10583.863,0,POINT (-120.221 55.909)
15821,Point,00:00.0,15824,38:11.1,0.8,56.1402,-120.9291,nrcan,10782.886,0,POINT (-120.9291 56.1402)
15822,Point,00:00.0,15825,40:41.4,1.3,56.7039,-121.9548,nrcan,3750.305,0,POINT (-121.9548 56.7039)
15823,Point,00:00.0,15826,39:53.9,0.8,55.9001,-120.2233,nrcan,46752.577,0,POINT (-120.2233 55.9001)
15824,Point,00:00.0,15827,40:15.4,0.4,55.8992,-120.2219,nrcan,21.413,0,POINT (-120.2219 55.8992)
15825,Point,00:00.0,15828,45:14.4,0.5,55.9011,-120.2242,nrcan,18299.086,0,POINT (-120.2242 55.9011)
15826,Point,00:00.0,15829,11:53.7,0.4,55.9044,-120.2142,nrcan,37599.282,0,POINT (-120.2142 55.9044)
15827,Point,00:00.0,15830,27:38.2,1.3,56.7047,-121.962,nrcan,4544.502,0,POINT (-121.962 56.7047)
15828,Point,00:00.0,15831,28:25.1,1,56.2826,-120.9336,nrcan,3646.847,0,POINT (-120.9336 56.2826)
15829,Point,00:00.0,15832,39:08.7,0.8,56.1406,-120.9168,nrcan,29443.647,0,POINT (-120.9168 56.1406)
15830,Point,00:00.0,15833,13:08.9,2.3,55.9873,-120.6834,nrcan,9240.186,0,POINT (-120.6834 55.9873)
15831,Point,00:00.0,15834,39:27.9,0.5,55.9931,-120.6677,nrcan,1578.962,0,POINT (-120.6677 55.9931)
15832,Point,00:00.0,15835,57:38.4,0.6,56.137,-120.9273,nrcan,4690.575,0,POINT (-120.9273 56.137)
15833,Point,00:00.0,15836,53:08.8,0.6,56.1416,-120.9149,nrcan,6930.336,0,POINT (-120.9149 56.1416)
15834,Point,00:00.0,15837,03:23.2,0.8,56.1406,-120.9149,nrcan,614.441,0,POINT (-120.9149 56.1406)
15835,Point,00:00.0,15838,59:20.8,0.7,56.1423,-120.9252,nrcan,3357.536,0,POINT (-120.9252 56.1423)
15836,Point,00:00.0,15839,22:33.2,0.7,55.991,-120.6852,nrcan,1392.437,0,POINT (-120.6852 55.991)
15837,Point,00:00.0,15840,05:40.3,0.8,55.9892,-120.6885,nrcan,2587.073,0,POINT (-120.6885 55.9892)
15838,Point,00:00.0,15841,20:58.5,0.5,55.9881,-120.6867,nrcan,918.236,0,POINT (-120.6867 55.9881)
15839,Point,00:00.0,15842,33:20.1,1.1,56.1274,-120.9068,nrcan,4341.626,0,POINT (-120.9068 56.1274)
15840,Point,00:00.0,15843,59:38.6,1,56.0163,-120.6707,nrcan,30378.47,0,POINT (-120.6707 56.0163)
15841,Point,00:00.0,15844,39:13.7,0.9,56.0172,-120.6538,nrcan,9575.107,0,POINT (-120.6538 56.0172)
15842,Point,00:00.0,15845,45:33.7,0.6,55.899,-120.2224,nrcan,11180.049,0,POINT (-120.2224 55.899)
15843,Point,00:00.0,15846,55:45.4,0.6,55.9003,-120.2237,nrcan,611.697,0,POINT (-120.2237 55.9003)
15844,Point,00:00.0,15847,03:54.3,1.4,55.9011,-120.2214,nrcan,488.829,0,POINT (-120.2214 55.9011)
15845,Point,00:00.0,15848,30:47.8,0.2,55.9025,-120.2274,nrcan,1613.527,0,POINT (-120.2274 55.9025)
15846,Point,00:00.0,15849,20:09.5,1.4,55.9899,-120.6871,nrcan,20961.683,0,POINT (-120.6871 55.9899)
15847,Point,00:00.0,15850,31:38.5,0.6,56.0298,-120.7528,nrcan,54689.055,0,POINT (-120.7528 56.0298)
15848,Point,00:00.0,15851,32:45.8,3.5,56.8215,-122.14,nrcan,14467.277,0,POINT (-122.14 56.8215)
15849,Point,00:00.0,15852,07:47.1,0.5,56.0123,-120.6859,nrcan,2101.274,0,POINT (-120.6859 56.0123)
15850,Point,00:00.0,15853,02:59.9,0.8,55.9568,-120.3341,nrcan,57312.828,0,POINT (-120.3341 55.9568)
15851,Point,00:00.0,15854,33:29.0,1.2,55.959,-120.3387,nrcan,1829.034,0,POINT (-120.3387 55.959)
15852,Point,00:00.0,15855,37:51.2,0.6,55.9587,-120.3373,nrcan,262.25,0,POINT (-120.3373 55.9587)
15853,Point,00:00.0,15856,40:09.7,0.5,55.9562,-120.3313,nrcan,138.473,0,POINT (-120.3313 55.9562)
15854,Point,00:00.0,15857,57:35.5,0.7,55.9574,-120.3387,nrcan,1045.802,0,POINT (-120.3387 55.9574)
15855,Point,00:00.0,15858,06:26.6,0.5,55.9608,-120.3986,nrcan,531.128,0,POINT (-120.3986 55.9608)
15856,Point,00:00.0,15859,23:55.2,1.2,55.9584,-120.3359,nrcan,1048.57,0,POINT (-120.3359 55.9584)
15857,Point,00:00.0,15860,29:08.3,1.9,55.9568,-120.3359,nrcan,313.119,0,POINT (-120.3359 55.9568)
15858,Point,00:00.0,15861,53:55.0,0.6,55.9579,-120.3396,nrcan,1486.691,0,POINT (-120.3396 55.9579)
15859,Point,00:00.0,15862,56:46.2,1.8,55.9568,-120.3378,nrcan,171.174,0,POINT (-120.3378 55.9568)
15860,Point,00:00.0,15863,17:52.1,1,55.9574,-120.3397,nrcan,1265.979,0,POINT (-120.3397 55.9574)
15861,Point,00:00.0,15864,32:05.3,1.9,55.9568,-120.3341,nrcan,853.179,0,POINT (-120.3341 55.9568)
15862,Point,00:00.0,15865,51:48.7,0.6,55.9573,-120.3322,nrcan,1183.352,0,POINT (-120.3322 55.9573)
15863,Point,00:00.0,15866,09:01.6,0.5,55.8971,-120.2164,nrcan,1032.902,0,POINT (-120.2164 55.8971)
15864,Point,00:00.0,15867,54:52.6,0.9,55.959,-120.3424,nrcan,2751.02,0,POINT (-120.3424 55.959)
15865,Point,00:00.0,15868,56:59.8,1,55.9563,-120.3406,nrcan,127.199,0,POINT (-120.3406 55.9563)
15866,Point,00:00.0,15869,59:40.3,0.6,55.9574,-120.3415,nrcan,160.539,0,POINT (-120.3415 55.9574)
15867,Point,00:00.0,15870,02:02.2,0.7,55.9564,-120.3416,nrcan,141.898,0,POINT (-120.3416 55.9564)
15868,Point,00:00.0,15871,06:07.7,1.6,55.9574,-120.3415,nrcan,245.505,0,POINT (-120.3415 55.9574)
15869,Point,00:00.0,15872,08:10.5,0.6,55.9559,-120.3435,nrcan,122.742,0,POINT (-120.3435 55.9559)
15870,Point,00:00.0,15873,15:18.5,0.5,55.9576,-120.3354,nrcan,428.045,0,POINT (-120.3354 55.9576)
15871,Point,00:00.0,15874,04:52.3,0.6,55.9558,-120.3416,nrcan,2973.799,0,POINT (-120.3416 55.9558)
15872,Point,00:00.0,15875,33:20.1,0.8,55.9569,-120.3444,nrcan,5307.819,0,POINT (-120.3444 55.9569)
15873,Point,00:00.0,15876,41:18.1,0.7,55.9569,-120.3444,nrcan,477.967,0,POINT (-120.3444 55.9569)
15874,Point,00:00.0,15877,49:24.5,0.7,55.9559,-120.3444,nrcan,486.363,0,POINT (-120.3444 55.9559)
15875,Point,00:00.0,15878,08:03.5,0.9,55.9564,-120.3453,nrcan,1119.064,0,POINT (-120.3453 55.9564)
15876,Point,00:00.0,15879,35:29.7,1.3,56.7106,-122.0321,nrcan,1646.214,0,POINT (-122.0321 56.7106)
15877,Point,00:00.0,15880,36:46.8,0.8,55.9559,-120.3454,nrcan,77.015,0,POINT (-120.3454 55.9559)
15878,Point,00:00.0,15881,36:44.7,0.5,55.9546,-120.3449,nrcan,3597.949,0,POINT (-120.3449 55.9546)
15879,Point,00:00.0,15882,41:00.7,0.7,55.9548,-120.3454,nrcan,25456.015,0,POINT (-120.3454 55.9548)
15880,Point,00:00.0,15883,43:04.7,0.7,55.9542,-120.3407,nrcan,124.018,0,POINT (-120.3407 55.9542)
15881,Point,00:00.0,15884,02:29.7,0.8,55.9559,-120.3444,nrcan,1164.918,0,POINT (-120.3444 55.9559)
15882,Point,00:00.0,15885,31:41.3,1,55.9564,-120.3472,nrcan,1751.667,0,POINT (-120.3472 55.9564)
15883,Point,00:00.0,15886,35:49.0,1.3,55.9553,-120.3444,nrcan,247.717,0,POINT (-120.3444 55.9553)
15884,Point,00:00.0,15887,52:42.9,0.6,55.9546,-120.3449,nrcan,1013.876,0,POINT (-120.3449 55.9546)
15885,Point,00:00.0,15888,58:43.7,1.1,55.9549,-120.3482,nrcan,360.763,0,POINT (-120.3482 55.9549)
15886,Point,00:00.0,15889,43:57.0,1.7,55.9528,-120.3492,nrcan,20713.273,0,POINT (-120.3492 55.9528)
15887,Point,00:00.0,15890,04:07.0,0.8,56.0011,-120.6225,nrcan,1210.019,0,POINT (-120.6225 56.0011)
15888,Point,00:00.0,15891,56:37.8,0.6,55.9597,-120.3958,nrcan,3150.827,0,POINT (-120.3958 55.9597)
15889,Point,00:00.0,15892,17:28.6,0.9,55.9597,-120.393,nrcan,4850.768,0,POINT (-120.393 55.9597)
15890,Point,00:00.0,15893,44:06.7,1.3,55.9512,-120.3521,nrcan,1598.178,0,POINT (-120.3521 55.9512)
15891,Point,00:00.0,15894,45:19.4,0.7,55.9512,-120.3512,nrcan,72.651,0,POINT (-120.3512 55.9512)
15892,Point,00:00.0,15895,00:32.8,0.9,55.9518,-120.3558,nrcan,913.425,0,POINT (-120.3558 55.9518)
15893,Point,00:00.0,15896,10:40.8,1,55.9523,-120.3549,nrcan,608.003,0,POINT (-120.3549 55.9523)
15894,Point,00:00.0,15897,43:02.7,1.4,55.9518,-120.3521,nrcan,1941.918,0,POINT (-120.3521 55.9518)
15895,Point,00:00.0,15898,56:03.3,1.5,55.9498,-120.3587,nrcan,7980.545,0,POINT (-120.3587 55.9498)
15896,Point,00:00.0,15899,35:18.0,0.5,55.9578,-120.3945,nrcan,2354.699,0,POINT (-120.3945 55.9578)
15897,Point,00:00.0,15900,11:26.6,0.8,55.9596,-120.3855,nrcan,41768.655,0,POINT (-120.3855 55.9596)
15898,Point,00:00.0,15901,17:14.6,1.5,55.9624,-120.3821,nrcan,347.997,0,POINT (-120.3821 55.9624)
15899,Point,00:00.0,15902,38:03.5,0.9,55.9571,-120.3547,nrcan,1248.867,0,POINT (-120.3547 55.9571)
15900,Point,00:00.0,15903,39:41.8,1.1,55.956,-120.3575,nrcan,98.31,0,POINT (-120.3575 55.956)
15901,Point,00:00.0,15904,42:46.6,1.3,55.9561,-120.3594,nrcan,184.764,0,POINT (-120.3594 55.9561)
15902,Point,00:00.0,15905,46:10.6,1,55.9558,-120.3599,nrcan,204.046,0,POINT (-120.3599 55.9558)
15903,Point,00:00.0,15906,49:12.9,1,55.9566,-120.3594,nrcan,182.221,0,POINT (-120.3594 55.9566)
15904,Point,00:00.0,15907,53:43.8,0.8,55.9576,-120.3575,nrcan,270.921,0,POINT (-120.3575 55.9576)
15905,Point,00:00.0,15908,05:13.1,0.8,55.9571,-120.3603,nrcan,689.353,0,POINT (-120.3603 55.9571)
15906,Point,00:00.0,15909,11:18.9,1.1,55.9571,-120.3594,nrcan,365.816,0,POINT (-120.3594 55.9571)
15907,Point,00:00.0,15910,19:33.2,1.1,55.9579,-120.3579,nrcan,494.233,0,POINT (-120.3579 55.9579)
15908,Point,00:00.0,15911,27:23.5,1,55.9569,-120.3617,nrcan,470.344,0,POINT (-120.3617 55.9569)
15909,Point,00:00.0,15912,13:41.8,1.5,56.0206,-120.6818,nrcan,2778.322,0,POINT (-120.6818 56.0206)
15910,Point,00:00.0,15913,05:51.6,1.1,55.9587,-120.3593,nrcan,3129.783,0,POINT (-120.3593 55.9587)
15911,Point,00:00.0,15914,19:56.1,1,55.9577,-120.3631,nrcan,844.515,0,POINT (-120.3631 55.9577)
15912,Point,00:00.0,15915,21:04.5,0.9,55.9569,-120.3617,nrcan,68.373,0,POINT (-120.3617 55.9569)
15913,Point,00:00.0,15916,26:37.7,1.3,55.9577,-120.3631,nrcan,333.167,0,POINT (-120.3631 55.9577)
15914,Point,00:00.0,15917,30:50.6,1,55.9548,-120.3655,nrcan,252.959,0,POINT (-120.3655 55.9548)
15915,Point,00:00.0,15918,32:55.3,1.2,55.9582,-120.3593,nrcan,124.703,0,POINT (-120.3593 55.9582)
15916,Point,00:00.0,15919,42:07.8,1,55.9591,-120.3518,nrcan,552.454,0,POINT (-120.3518 55.9591)
15917,Point,00:00.0,15920,58:48.1,1.4,55.9576,-120.3593,nrcan,1000.287,0,POINT (-120.3593 55.9576)
15918,Point,00:00.0,15921,59:50.6,1.1,55.9571,-120.3603,nrcan,62.518,0,POINT (-120.3603 55.9571)
15919,Point,00:00.0,15922,02:54.7,1.4,55.9598,-120.3621,nrcan,184.145,0,POINT (-120.3621 55.9598)
15920,Point,00:00.0,15923,05:46.5,1.2,55.9587,-120.3584,nrcan,171.75,0,POINT (-120.3584 55.9587)
15921,Point,00:00.0,15924,06:59.3,1.1,55.9576,-120.3565,nrcan,72.852,0,POINT (-120.3565 55.9576)
15922,Point,00:00.0,15925,08:58.0,1.4,55.9587,-120.3621,nrcan,118.667,0,POINT (-120.3621 55.9587)
15923,Point,00:00.0,15926,10:28.6,1.1,55.9556,-120.3613,nrcan,90.557,0,POINT (-120.3613 55.9556)
15924,Point,00:00.0,15927,12:46.8,1.2,55.9582,-120.3621,nrcan,138.218,0,POINT (-120.3621 55.9582)
15925,Point,00:00.0,15928,15:40.8,1.3,55.9587,-120.3593,nrcan,174.059,0,POINT (-120.3593 55.9587)
15926,Point,00:00.0,15929,19:40.5,1.3,55.9582,-120.3612,nrcan,239.655,0,POINT (-120.3612 55.9582)
15927,Point,00:00.0,15930,24:12.7,2,55.9577,-120.3621,nrcan,272.196,0,POINT (-120.3621 55.9577)
15928,Point,00:00.0,15931,34:36.8,1,55.9588,-120.364,nrcan,624.064,0,POINT (-120.364 55.9588)
15929,Point,00:00.0,15932,37:01.3,1.2,55.9593,-120.3621,nrcan,144.568,0,POINT (-120.3621 55.9593)
15930,Point,00:00.0,15933,39:18.4,1.1,55.9579,-120.3617,nrcan,137.115,0,POINT (-120.3617 55.9579)
15931,Point,00:00.0,15934,51:16.3,1.5,55.9582,-120.3602,nrcan,717.884,0,POINT (-120.3602 55.9582)
15932,Point,00:00.0,15935,52:01.0,1.1,55.9576,-120.3584,nrcan,44.661,0,POINT (-120.3584 55.9576)
15933,Point,00:00.0,15936,09:05.8,1.1,55.9558,-120.3599,nrcan,1024.859,0,POINT (-120.3599 55.9558)
15934,Point,00:00.0,15937,36:39.4,1.3,55.9561,-120.3631,nrcan,1653.512,0,POINT (-120.3631 55.9561)
15935,Point,00:00.0,15938,57:13.6,1,55.9556,-120.3604,nrcan,1234.273,0,POINT (-120.3604 55.9556)
15936,Point,00:00.0,15939,01:55.9,1,55.9566,-120.3622,nrcan,3882.28,0,POINT (-120.3622 55.9566)
15937,Point,00:00.0,15940,54:28.0,1.1,55.9582,-120.3621,nrcan,3152.102,0,POINT (-120.3621 55.9582)
15938,Point,00:00.0,15941,32:32.1,0.8,55.9561,-120.3631,nrcan,2284.108,0,POINT (-120.3631 55.9561)
15939,Point,00:00.0,15942,36:19.6,0.7,55.9676,-120.4001,nrcan,227.43,0,POINT (-120.4001 55.9676)
15940,Point,00:00.0,15943,37:29.7,0.8,55.9591,-120.3691,nrcan,3670.194,0,POINT (-120.3691 55.9591)
15941,Point,00:00.0,15944,08:14.1,0.8,55.9561,-120.3603,nrcan,1844.318,0,POINT (-120.3603 55.9561)
15942,Point,00:00.0,15945,17:33.6,0.7,55.9583,-120.3668,nrcan,559.509,0,POINT (-120.3668 55.9583)
15943,Point,00:00.0,15946,32:37.2,0.5,55.958,-120.3673,nrcan,903.632,0,POINT (-120.3673 55.958)
15944,Point,00:00.0,15947,44:59.1,0.5,55.9585,-120.4029,nrcan,741.901,0,POINT (-120.4029 55.9585)
15945,Point,00:00.0,15948,46:39.0,0.5,55.9582,-120.3996,nrcan,99.931,0,POINT (-120.3996 55.9582)
15946,Point,00:00.0,15949,47:28.5,0.7,55.9576,-120.3977,nrcan,49.492,0,POINT (-120.3977 55.9576)
15947,Point,00:00.0,15950,51:56.4,0.6,55.9571,-120.4015,nrcan,267.873,0,POINT (-120.4015 55.9571)
15948,Point,00:00.0,15951,55:37.7,0.6,55.9566,-120.3987,nrcan,221.249,0,POINT (-120.3987 55.9566)
15949,Point,00:00.0,15952,01:05.6,0.8,55.9577,-120.4006,nrcan,327.944,0,POINT (-120.4006 55.9577)
15950,Point,00:00.0,15953,02:06.5,0.7,55.9571,-120.3978,nrcan,60.864,0,POINT (-120.3978 55.9571)
15951,Point,00:00.0,15954,02:32.9,0.6,55.9574,-120.401,nrcan,26.46,0,POINT (-120.401 55.9574)
15952,Point,00:00.0,15955,03:45.9,0.6,55.9593,-120.4024,nrcan,72.973,0,POINT (-120.4024 55.9593)
15953,Point,00:00.0,15956,04:00.8,0.8,55.9571,-120.4015,nrcan,14.884,0,POINT (-120.4015 55.9571)
15954,Point,00:00.0,15957,04:27.0,0.7,55.9582,-120.4005,nrcan,26.237,0,POINT (-120.4005 55.9582)
15955,Point,00:00.0,15958,05:02.7,0.7,55.9571,-120.3978,nrcan,35.696,0,POINT (-120.3978 55.9571)
15956,Point,00:00.0,15959,05:46.9,0.8,55.9566,-120.4025,nrcan,44.196,0,POINT (-120.4025 55.9566)
15957,Point,00:00.0,15960,06:56.4,0.8,55.9574,-120.401,nrcan,69.526,0,POINT (-120.401 55.9574)
15958,Point,00:00.0,15961,08:24.0,0.9,55.9577,-120.4006,nrcan,87.537,0,POINT (-120.4006 55.9577)
15959,Point,00:00.0,15962,09:54.4,0.4,55.9579,-120.3982,nrcan,90.442,0,POINT (-120.3982 55.9579)
15960,Point,00:00.0,15963,10:56.0,0.9,55.9561,-120.3978,nrcan,61.621,0,POINT (-120.3978 55.9561)
15961,Point,00:00.0,15964,11:38.0,0.7,55.9566,-120.4015,nrcan,42.006,0,POINT (-120.4015 55.9566)
15962,Point,00:00.0,15965,12:05.1,0.8,55.9561,-120.4034,nrcan,27.067,0,POINT (-120.4034 55.9561)
15963,Point,00:00.0,15966,12:59.2,0.8,55.9577,-120.4006,nrcan,54.086,0,POINT (-120.4006 55.9577)
15964,Point,00:00.0,15967,14:33.8,0.8,55.9577,-120.4006,nrcan,94.607,0,POINT (-120.4006 55.9577)
15965,Point,00:00.0,15968,15:42.4,0.9,55.9571,-120.4006,nrcan,68.643,0,POINT (-120.4006 55.9571)
15966,Point,00:00.0,15969,16:35.3,0.7,55.9561,-120.3978,nrcan,52.896,0,POINT (-120.3978 55.9561)
15967,Point,00:00.0,15970,17:19.4,0.7,55.9593,-120.3668,nrcan,44.034,0,POINT (-120.3668 55.9593)
15968,Point,00:00.0,15971,17:37.2,1.1,55.9561,-120.3978,nrcan,17.869,0,POINT (-120.3978 55.9561)
15969,Point,00:00.0,15972,17:54.7,1,55.9555,-120.3988,nrcan,17.432,0,POINT (-120.3988 55.9555)
15970,Point,00:00.0,15973,19:53.4,0.8,55.9555,-120.3997,nrcan,118.751,0,POINT (-120.3997 55.9555)
15971,Point,00:00.0,15974,20:25.0,1.1,55.9566,-120.4006,nrcan,31.605,0,POINT (-120.4006 55.9566)
15972,Point,00:00.0,15975,22:19.9,0.9,55.9582,-120.4015,nrcan,114.844,0,POINT (-120.4015 55.9582)
15973,Point,00:00.0,15976,23:01.3,0.9,55.9574,-120.401,nrcan,41.433,0,POINT (-120.401 55.9574)
15974,Point,00:00.0,15977,23:25.0,0.9,55.9572,-120.4024,nrcan,23.678,0,POINT (-120.4024 55.9572)
15975,Point,00:00.0,15978,24:57.4,0.9,55.9571,-120.3996,nrcan,92.372,0,POINT (-120.3996 55.9571)
15976,Point,00:00.0,15979,25:58.4,1.1,55.9566,-120.4015,nrcan,61.013,0,POINT (-120.4015 55.9566)
15977,Point,00:00.0,15980,26:09.8,1,55.9574,-120.401,nrcan,11.405,0,POINT (-120.401 55.9574)
15978,Point,00:00.0,15981,27:21.2,0.5,55.9585,-120.4029,nrcan,71.411,0,POINT (-120.4029 55.9585)
15979,Point,00:00.0,15982,30:36.0,1.6,55.9574,-120.401,nrcan,194.799,0,POINT (-120.401 55.9574)
15980,Point,00:00.0,15983,37:19.1,1.1,55.9566,-120.4015,nrcan,403.117,0,POINT (-120.4015 55.9566)
15981,Point,00:00.0,15984,40:39.8,0.8,55.9555,-120.3988,nrcan,200.711,0,POINT (-120.3988 55.9555)
15982,Point,00:00.0,15985,41:33.5,0.6,55.9588,-120.3687,nrcan,53.724,0,POINT (-120.3687 55.9588)
15983,Point,00:00.0,15986,44:21.5,0.9,55.955,-120.3979,nrcan,167.924,0,POINT (-120.3979 55.955)
15984,Point,00:00.0,15987,45:42.1,0.4,55.9573,-120.3935,nrcan,80.65,0,POINT (-120.3935 55.9573)
15985,Point,00:00.0,15988,47:19.0,1.2,55.9566,-120.4006,nrcan,96.882,0,POINT (-120.4006 55.9566)
15986,Point,00:00.0,15989,49:14.6,0.8,55.9574,-120.3973,nrcan,115.619,0,POINT (-120.3973 55.9574)
15987,Point,00:00.0,15990,49:40.4,1.3,55.9571,-120.4006,nrcan,25.769,0,POINT (-120.4006 55.9571)
15988,Point,00:00.0,15991,51:35.6,0.8,55.9572,-120.3631,nrcan,115.182,0,POINT (-120.3631 55.9572)
15989,Point,00:00.0,15992,52:20.3,0.7,55.9592,-120.3977,nrcan,44.699,0,POINT (-120.3977 55.9592)
15990,Point,00:00.0,15993,54:48.8,0.6,55.9566,-120.3987,nrcan,148.499,0,POINT (-120.3987 55.9566)
15991,Point,00:00.0,15994,57:34.0,0.4,55.9574,-120.4029,nrcan,165.269,0,POINT (-120.4029 55.9574)
15992,Point,00:00.0,15995,58:01.7,0.9,55.9592,-120.3986,nrcan,27.67,0,POINT (-120.3986 55.9592)
15993,Point,00:00.0,15996,00:56.6,1.1,55.9576,-120.3987,nrcan,174.926,0,POINT (-120.3987 55.9576)
15994,Point,00:00.0,15997,02:56.3,1.1,55.9565,-120.394,nrcan,119.681,0,POINT (-120.394 55.9565)
15995,Point,00:00.0,15998,03:58.9,0.6,55.9571,-120.3968,nrcan,62.571,0,POINT (-120.3968 55.9571)
15996,Point,00:00.0,15999,05:54.1,0.7,55.9566,-120.3969,nrcan,115.216,0,POINT (-120.3969 55.9566)
15997,Point,00:00.0,16000,06:18.4,0.9,55.9582,-120.4005,nrcan,24.262,0,POINT (-120.4005 55.9582)
15998,Point,00:00.0,16001,06:47.1,0.7,55.9576,-120.394,nrcan,28.698,0,POINT (-120.394 55.9576)
15999,Point,00:00.0,16002,08:15.2,0.8,55.9576,-120.3987,nrcan,88.107,0,POINT (-120.3987 55.9576)
16000,Point,00:00.0,16003,09:06.3,0.5,55.9576,-120.3977,nrcan,51.19,0,POINT (-120.3977 55.9576)
16001,Point,00:00.0,16004,09:58.6,0.9,55.9566,-120.3987,nrcan,52.257,0,POINT (-120.3987 55.9566)
16002,Point,00:00.0,16005,11:44.7,0.5,55.9584,-120.3954,nrcan,106.131,0,POINT (-120.3954 55.9584)
16003,Point,00:00.0,16006,12:28.6,0.8,55.9592,-120.3996,nrcan,43.819,0,POINT (-120.3996 55.9592)
16004,Point,00:00.0,16007,12:39.6,1.1,55.9571,-120.3978,nrcan,11.04,0,POINT (-120.3978 55.9571)
16005,Point,00:00.0,16008,13:52.2,0.8,55.9576,-120.3977,nrcan,72.63,0,POINT (-120.3977 55.9576)
16006,Point,00:00.0,16009,14:54.8,0.8,55.955,-120.3988,nrcan,62.531,0,POINT (-120.3988 55.955)
16007,Point,00:00.0,16010,18:17.6,1.2,55.9571,-120.3968,nrcan,202.846,0,POINT (-120.3968 55.9571)
16008,Point,00:00.0,16011,22:13.2,1,55.9576,-120.3977,nrcan,235.57,0,POINT (-120.3977 55.9576)
16009,Point,00:00.0,16012,22:52.9,1,55.9571,-120.3968,nrcan,39.681,0,POINT (-120.3968 55.9571)
16010,Point,00:00.0,16013,26:00.6,0.6,55.9582,-120.3987,nrcan,187.78,0,POINT (-120.3987 55.9582)
16011,Point,00:00.0,16014,27:21.4,0.9,55.955,-120.3997,nrcan,80.716,0,POINT (-120.3997 55.955)
16012,Point,00:00.0,16015,29:08.6,0.5,55.9592,-120.3986,nrcan,107.201,0,POINT (-120.3986 55.9592)
16013,Point,00:00.0,16016,30:29.9,1,55.9566,-120.3959,nrcan,81.346,0,POINT (-120.3959 55.9566)
16014,Point,00:00.0,16017,37:41.5,1.3,55.9566,-120.3959,nrcan,431.598,0,POINT (-120.3959 55.9566)
16015,Point,00:00.0,16018,45:42.2,0.5,55.9553,-120.403,nrcan,480.716,0,POINT (-120.403 55.9553)
16016,Point,00:00.0,16019,49:44.7,1.5,55.9582,-120.3977,nrcan,242.484,0,POINT (-120.3977 55.9582)
16017,Point,00:00.0,16020,55:38.5,0.6,55.9608,-120.3976,nrcan,353.799,0,POINT (-120.3976 55.9608)
16018,Point,00:00.0,16021,57:45.2,0.8,55.955,-120.3979,nrcan,126.742,0,POINT (-120.3979 55.955)
16019,Point,00:00.0,16022,06:31.3,1.3,55.9582,-120.3996,nrcan,526.094,0,POINT (-120.3996 55.9582)
16020,Point,00:00.0,16023,15:15.4,0.9,55.9571,-120.3968,nrcan,524.041,0,POINT (-120.3968 55.9571)
16021,Point,00:00.0,16024,16:47.2,0.5,55.9587,-120.3986,nrcan,91.822,0,POINT (-120.3986 55.9587)
16022,Point,00:00.0,16025,19:54.9,0.5,55.9605,-120.3972,nrcan,187.728,0,POINT (-120.3972 55.9605)
16023,Point,00:00.0,16026,24:20.3,0.5,55.9582,-120.3987,nrcan,265.425,0,POINT (-120.3987 55.9582)
16024,Point,00:00.0,16027,26:41.1,0.6,55.9578,-120.3678,nrcan,140.763,0,POINT (-120.3678 55.9578)
16025,Point,00:00.0,16028,27:30.2,1,55.9571,-120.4015,nrcan,49.053,0,POINT (-120.4015 55.9571)
16026,Point,00:00.0,16029,31:04.9,0.9,55.9582,-120.4005,nrcan,214.782,0,POINT (-120.4005 55.9582)
16027,Point,00:00.0,16030,57:17.6,0.5,55.9602,-120.3958,nrcan,1572.618,0,POINT (-120.3958 55.9602)
16028,Point,00:00.0,16031,59:12.5,0.7,55.9587,-120.3996,nrcan,114.905,0,POINT (-120.3996 55.9587)
