,FID,geometry,sim_0
445,445,"POLYGON ((285125.86896790686 6512085.416192899, 305125.86896790686 6512085.416192899, 305125.86896790686 6492085.416192899, 285125.86896790686 6492085.416192899, 285125.86896790686 6512085.416192899))",0.0
446,446,"POLYGON ((285125.86896790686 6492085.416192899, 305125.86896790686 6492085.416192899, 305125.86896790686 6472085.416192899, 285125.86896790686 6472085.416192899, 285125.86896790686 6492085.416192899))",0.0
447,447,"POLYGON ((285125.86896790686 6472085.416192899, 305125.86896790686 6472085.416192899, 305125.86896790686 6452085.416192899, 285125.86896790686 6452085.416192899, 285125.86896790686 6472085.416192899))",0.0
448,448,"POLYGON ((285125.86896790686 6452085.416192899, 305125.86896790686 6452085.416192899, 305125.86896790686 6432085.416192899, 285125.86896790686 6432085.416192899, 285125.86896790686 6452085.416192899))",0.0
449,449,"POLYGON ((285125.86896790686 6432085.416192899, 305125.86896790686 6432085.416192899, 305125.86896790686 6412085.416192899, 285125.86896790686 6412085.416192899, 285125.86896790686 6432085.416192899))",0.0
450,450,"POLYGON ((285125.86896790686 6412085.416192899, 305125.86896790686 6412085.416192899, 305125.86896790686 6392085.416192899, 285125.86896790686 6392085.416192899, 285125.86896790686 6412085.416192899))",0.0
451,451,"POLYGON ((285125.86896790686 6392085.416192899, 305125.86896790686 6392085.416192899, 305125.86896790686 6372085.416192899, 285125.86896790686 6372085.416192899, 285125.86896790686 6392085.416192899))",0.0
452,452,"POLYGON ((285125.86896790686 6372085.416192899, 305125.86896790686 6372085.416192899, 305125.86896790686 6352085.416192899, 285125.86896790686 6352085.416192899, 285125.86896790686 6372085.416192899))",0.0
453,453,"POLYGON ((285125.86896790686 6352085.416192899, 305125.86896790686 6352085.416192899, 305125.86896790686 6332085.416192899, 285125.86896790686 6332085.416192899, 285125.86896790686 6352085.416192899))",0.0
454,454,"POLYGON ((285125.86896790686 6332085.416192899, 305125.86896790686 6332085.416192899, 305125.86896790686 6312085.416192899, 285125.86896790686 6312085.416192899, 285125.86896790686 6332085.416192899))",0.0
455,455,"POLYGON ((285125.86896790686 6312085.416192899, 305125.86896790686 6312085.416192899, 305125.86896790686 6292085.416192899, 285125.86896790686 6292085.416192899, 285125.86896790686 6312085.416192899))",0.0
456,456,"POLYGON ((285125.86896790686 6292085.416192899, 305125.86896790686 6292085.416192899, 305125.86896790686 6272085.416192899, 285125.86896790686 6272085.416192899, 285125.86896790686 6292085.416192899))",0.0
457,457,"POLYGON ((285125.86896790686 6272085.416192899, 305125.86896790686 6272085.416192899, 305125.86896790686 6252085.416192899, 285125.86896790686 6252085.416192899, 285125.86896790686 6272085.416192899))",0.0
458,458,"POLYGON ((285125.86896790686 6252085.416192899, 305125.86896790686 6252085.416192899, 305125.86896790686 6232085.416192899, 285125.86896790686 6232085.416192899, 285125.86896790686 6252085.416192899))",0.0
459,459,"POLYGON ((285125.86896790686 6232085.416192899, 305125.86896790686 6232085.416192899, 305125.86896790686 6212085.416192899, 285125.86896790686 6212085.416192899, 285125.86896790686 6232085.416192899))",0.0
460,460,"POLYGON ((285125.86896790686 6212085.416192899, 305125.86896790686 6212085.416192899, 305125.86896790686 6192085.416192899, 285125.86896790686 6192085.416192899, 285125.86896790686 6212085.416192899))",745744254009282.2
461,461,"POLYGON ((285125.86896790686 6192085.416192899, 305125.86896790686 6192085.416192899, 305125.86896790686 6172085.416192899, 285125.86896790686 6172085.416192899, 285125.86896790686 6192085.416192899))",0.0
462,462,"POLYGON ((285125.86896790686 6172085.416192899, 305125.86896790686 6172085.416192899, 305125.86896790686 6152085.416192899, 285125.86896790686 6152085.416192899, 285125.86896790686 6172085.416192899))",0.0
463,463,"POLYGON ((285125.86896790686 6152085.416192899, 305125.86896790686 6152085.416192899, 305125.86896790686 6132085.416192899, 285125.86896790686 6132085.416192899, 285125.86896790686 6152085.416192899))",0.0
464,464,"POLYGON ((285125.86896790686 6132085.416192899, 305125.86896790686 6132085.416192899, 305125.86896790686 6112085.416192899, 285125.86896790686 6112085.416192899, 285125.86896790686 6132085.416192899))",0.0
465,465,"POLYGON ((285125.86896790686 6112085.416192899, 305125.86896790686 6112085.416192899, 305125.86896790686 6092085.416192899, 285125.86896790686 6092085.416192899, 285125.86896790686 6112085.416192899))",0.0
466,466,"POLYGON ((285125.86896790686 6092085.416192899, 305125.86896790686 6092085.416192899, 305125.86896790686 6072085.416192899, 285125.86896790686 6072085.416192899, 285125.86896790686 6092085.416192899))",0.0
467,467,"POLYGON ((285125.86896790686 6072085.416192899, 305125.86896790686 6072085.416192899, 305125.86896790686 6052085.416192899, 285125.86896790686 6052085.416192899, 285125.86896790686 6072085.416192899))",0.0
468,468,"POLYGON ((285125.86896790686 6052085.416192899, 305125.86896790686 6052085.416192899, 305125.86896790686 6032085.416192899, 285125.86896790686 6032085.416192899, 285125.86896790686 6052085.416192899))",0.0
469,469,"POLYGON ((285125.86896790686 6032085.416192899, 305125.86896790686 6032085.416192899, 305125.86896790686 6012085.416192899, 285125.86896790686 6012085.416192899, 285125.86896790686 6032085.416192899))",0.0
470,470,"POLYGON ((285125.86896790686 6012085.416192899, 305125.86896790686 6012085.416192899, 305125.86896790686 5992085.416192899, 285125.86896790686 5992085.416192899, 285125.86896790686 6012085.416192899))",0.0
471,471,"POLYGON ((285125.86896790686 5992085.416192899, 305125.86896790686 5992085.416192899, 305125.86896790686 5972085.416192899, 285125.86896790686 5972085.416192899, 285125.86896790686 5992085.416192899))",0.0
472,472,"POLYGON ((285125.86896790686 5972085.416192899, 305125.86896790686 5972085.416192899, 305125.86896790686 5952085.416192899, 285125.86896790686 5952085.416192899, 285125.86896790686 5972085.416192899))",0.0
473,473,"POLYGON ((285125.86896790686 5952085.416192899, 305125.86896790686 5952085.416192899, 305125.86896790686 5932085.416192899, 285125.86896790686 5932085.416192899, 285125.86896790686 5952085.416192899))",0.0
474,474,"POLYGON ((285125.86896790686 5932085.416192899, 305125.86896790686 5932085.416192899, 305125.86896790686 5912085.416192899, 285125.86896790686 5912085.416192899, 285125.86896790686 5932085.416192899))",0.0
475,475,"POLYGON ((285125.86896790686 5912085.416192899, 305125.86896790686 5912085.416192899, 305125.86896790686 5892085.416192899, 285125.86896790686 5892085.416192899, 285125.86896790686 5912085.416192899))",0.0
476,476,"POLYGON ((285125.86896790686 5892085.416192899, 305125.86896790686 5892085.416192899, 305125.86896790686 5872085.416192899, 285125.86896790686 5872085.416192899, 285125.86896790686 5892085.416192899))",0.0
477,477,"POLYGON ((285125.86896790686 5872085.416192899, 305125.86896790686 5872085.416192899, 305125.86896790686 5852085.416192899, 285125.86896790686 5852085.416192899, 285125.86896790686 5872085.416192899))",0.0
478,478,"POLYGON ((285125.86896790686 5852085.416192899, 305125.86896790686 5852085.416192899, 305125.86896790686 5832085.416192899, 285125.86896790686 5832085.416192899, 285125.86896790686 5852085.416192899))",0.0
479,479,"POLYGON ((285125.86896790686 5832085.416192899, 305125.86896790686 5832085.416192899, 305125.86896790686 5812085.416192899, 285125.86896790686 5812085.416192899, 285125.86896790686 5832085.416192899))",0.0
480,480,"POLYGON ((305125.86896790686 6612085.416192899, 325125.86896790686 6612085.416192899, 325125.86896790686 6592085.416192899, 305125.86896790686 6592085.416192899, 305125.86896790686 6612085.416192899))",0.0
481,481,"POLYGON ((305125.86896790686 6592085.416192899, 325125.86896790686 6592085.416192899, 325125.86896790686 6572085.416192899, 305125.86896790686 6572085.416192899, 305125.86896790686 6592085.416192899))",0.0
482,482,"POLYGON ((305125.86896790686 6572085.416192899, 325125.86896790686 6572085.416192899, 325125.86896790686 6552085.416192899, 305125.86896790686 6552085.416192899, 305125.86896790686 6572085.416192899))",0.0
483,483,"POLYGON ((305125.86896790686 6552085.416192899, 325125.86896790686 6552085.416192899, 325125.86896790686 6532085.416192899, 305125.86896790686 6532085.416192899, 305125.86896790686 6552085.416192899))",0.0
484,484,"POLYGON ((305125.86896790686 6532085.416192899, 325125.86896790686 6532085.416192899, 325125.86896790686 6512085.416192899, 305125.86896790686 6512085.416192899, 305125.86896790686 6532085.416192899))",0.0
485,485,"POLYGON ((305125.86896790686 6512085.416192899, 325125.86896790686 6512085.416192899, 325125.86896790686 6492085.416192899, 305125.86896790686 6492085.416192899, 305125.86896790686 6512085.416192899))",0.0
486,486,"POLYGON ((305125.86896790686 6492085.416192899, 325125.86896790686 6492085.416192899, 325125.86896790686 6472085.416192899, 305125.86896790686 6472085.416192899, 305125.86896790686 6492085.416192899))",0.0
487,487,"POLYGON ((305125.86896790686 6472085.416192899, 325125.86896790686 6472085.416192899, 325125.86896790686 6452085.416192899, 305125.86896790686 6452085.416192899, 305125.86896790686 6472085.416192899))",0.0
488,488,"POLYGON ((305125.86896790686 6452085.416192899, 325125.86896790686 6452085.416192899, 325125.86896790686 6432085.416192899, 305125.86896790686 6432085.416192899, 305125.86896790686 6452085.416192899))",0.0
489,489,"POLYGON ((305125.86896790686 6432085.416192899, 325125.86896790686 6432085.416192899, 325125.86896790686 6412085.416192899, 305125.86896790686 6412085.416192899, 305125.86896790686 6432085.416192899))",0.0
490,490,"POLYGON ((305125.86896790686 6412085.416192899, 325125.86896790686 6412085.416192899, 325125.86896790686 6392085.416192899, 305125.86896790686 6392085.416192899, 305125.86896790686 6412085.416192899))",0.0
491,491,"POLYGON ((305125.86896790686 6392085.416192899, 325125.86896790686 6392085.416192899, 325125.86896790686 6372085.416192899, 305125.86896790686 6372085.416192899, 305125.86896790686 6392085.416192899))",0.0
492,492,"POLYGON ((305125.86896790686 6372085.416192899, 325125.86896790686 6372085.416192899, 325125.86896790686 6352085.416192899, 305125.86896790686 6352085.416192899, 305125.86896790686 6372085.416192899))",0.0
493,493,"POLYGON ((305125.86896790686 6352085.416192899, 325125.86896790686 6352085.416192899, 325125.86896790686 6332085.416192899, 305125.86896790686 6332085.416192899, 305125.86896790686 6352085.416192899))",0.0
494,494,"POLYGON ((305125.86896790686 6332085.416192899, 325125.86896790686 6332085.416192899, 325125.86896790686 6312085.416192899, 305125.86896790686 6312085.416192899, 305125.86896790686 6332085.416192899))",0.0
495,495,"POLYGON ((305125.86896790686 6312085.416192899, 325125.86896790686 6312085.416192899, 325125.86896790686 6292085.416192899, 305125.86896790686 6292085.416192899, 305125.86896790686 6312085.416192899))",0.0
496,496,"POLYGON ((305125.86896790686 6292085.416192899, 325125.86896790686 6292085.416192899, 325125.86896790686 6272085.416192899, 305125.86896790686 6272085.416192899, 305125.86896790686 6292085.416192899))",0.0
497,497,"POLYGON ((305125.86896790686 6272085.416192899, 325125.86896790686 6272085.416192899, 325125.86896790686 6252085.416192899, 305125.86896790686 6252085.416192899, 305125.86896790686 6272085.416192899))",0.0
498,498,"POLYGON ((305125.86896790686 6252085.416192899, 325125.86896790686 6252085.416192899, 325125.86896790686 6232085.416192899, 305125.86896790686 6232085.416192899, 305125.86896790686 6252085.416192899))",0.0
499,499,"POLYGON ((305125.86896790686 6232085.416192899, 325125.86896790686 6232085.416192899, 325125.86896790686 6212085.416192899, 305125.86896790686 6212085.416192899, 305125.86896790686 6232085.416192899))",0.0
500,500,"POLYGON ((305125.86896790686 6212085.416192899, 325125.86896790686 6212085.416192899, 325125.86896790686 6192085.416192899, 305125.86896790686 6192085.416192899, 305125.86896790686 6212085.416192899))",0.0
501,501,"POLYGON ((305125.86896790686 6192085.416192899, 325125.86896790686 6192085.416192899, 325125.86896790686 6172085.416192899, 305125.86896790686 6172085.416192899, 305125.86896790686 6192085.416192899))",0.0
502,502,"POLYGON ((305125.86896790686 6172085.416192899, 325125.86896790686 6172085.416192899, 325125.86896790686 6152085.416192899, 305125.86896790686 6152085.416192899, 305125.86896790686 6172085.416192899))",0.0
503,503,"POLYGON ((305125.86896790686 6152085.416192899, 325125.86896790686 6152085.416192899, 325125.86896790686 6132085.416192899, 305125.86896790686 6132085.416192899, 305125.86896790686 6152085.416192899))",0.0
504,504,"POLYGON ((305125.86896790686 6132085.416192899, 325125.86896790686 6132085.416192899, 325125.86896790686 6112085.416192899, 305125.86896790686 6112085.416192899, 305125.86896790686 6132085.416192899))",0.0
505,505,"POLYGON ((305125.86896790686 6112085.416192899, 325125.86896790686 6112085.416192899, 325125.86896790686 6092085.416192899, 305125.86896790686 6092085.416192899, 305125.86896790686 6112085.416192899))",0.0
506,506,"POLYGON ((305125.86896790686 6092085.416192899, 325125.86896790686 6092085.416192899, 325125.86896790686 6072085.416192899, 305125.86896790686 6072085.416192899, 305125.86896790686 6092085.416192899))",0.0
507,507,"POLYGON ((305125.86896790686 6072085.416192899, 325125.86896790686 6072085.416192899, 325125.86896790686 6052085.416192899, 305125.86896790686 6052085.416192899, 305125.86896790686 6072085.416192899))",0.0
508,508,"POLYGON ((305125.86896790686 6052085.416192899, 325125.86896790686 6052085.416192899, 325125.86896790686 6032085.416192899, 305125.86896790686 6032085.416192899, 305125.86896790686 6052085.416192899))",0.0
509,509,"POLYGON ((305125.86896790686 6032085.416192899, 325125.86896790686 6032085.416192899, 325125.86896790686 6012085.416192899, 305125.86896790686 6012085.416192899, 305125.86896790686 6032085.416192899))",0.0
510,510,"POLYGON ((305125.86896790686 6012085.416192899, 325125.86896790686 6012085.416192899, 325125.86896790686 5992085.416192899, 305125.86896790686 5992085.416192899, 305125.86896790686 6012085.416192899))",0.0
511,511,"POLYGON ((305125.86896790686 5992085.416192899, 325125.86896790686 5992085.416192899, 325125.86896790686 5972085.416192899, 305125.86896790686 5972085.416192899, 305125.86896790686 5992085.416192899))",0.0
512,512,"POLYGON ((305125.86896790686 5972085.416192899, 325125.86896790686 5972085.416192899, 325125.86896790686 5952085.416192899, 305125.86896790686 5952085.416192899, 305125.86896790686 5972085.416192899))",0.0
513,513,"POLYGON ((305125.86896790686 5952085.416192899, 325125.86896790686 5952085.416192899, 325125.86896790686 5932085.416192899, 305125.86896790686 5932085.416192899, 305125.86896790686 5952085.416192899))",0.0
514,514,"POLYGON ((305125.86896790686 5932085.416192899, 325125.86896790686 5932085.416192899, 325125.86896790686 5912085.416192899, 305125.86896790686 5912085.416192899, 305125.86896790686 5932085.416192899))",0.0
